Question_num,hint_num,metric,score
15,7,Final Accuracy,1.0
15,7,Pass Rate,1.0
15,7,Redundancy,0.8
15,7,Robustness Consistency,0.91
15,7,Similarity,1.0
15,7,Stepwise Correctness,1.0
15,7,Validity Rate,1.0
15,8,Accuracy,1.0
15,8,Calibration Confidence,0.82
15,8,Clarity,0.91
15,8,Coherence Score,0.94
15,8,Comp Efficiency,0.93
15,8,Correctness,1.0
15,8,Efficiency,0.88
15,8,Final Accuracy,1.0
15,8,Pass Rate,1.0
15,8,Redundancy,0.85
15,8,Robustness Consistency,0.9
15,8,Similarity,1.0
15,8,Stepwise Correctness,1.0
15,8,Validity Rate,1.0
15,9,Accuracy,1.0
15,9,Calibration Confidence,0.9
15,9,Clarity,0.95
15,9,Coherence Score,0.98
15,9,Comp Efficiency,0.97
15,9,Correctness,1.0
15,9,Efficiency,0.95
15,9,Final Accuracy,1.0
15,9,Pass Rate,1.0
15,9,Redundancy,0.9
15,9,Robustness Consistency,0.92
15,9,Similarity,1.0
15,9,Stepwise Correctness,1.0
15,9,Validity Rate,1.0
16,1,Accuracy,1.0
16,1,Calibration Confidence,0.9
16,1,Clarity,0.9
16,1,Coherence Score,0.9
16,1,Comp Efficiency,0.9
16,1,Correctness,1.0
16,1,Efficiency,0.9
16,1,Final Accuracy,1.0
16,1,Pass Rate,1.0
16,1,Redundancy,0.9
16,1,Robustness Consistency,0.9
16,1,Similarity,0.9
16,1,Stepwise Correctness,1.0
16,1,Validity Rate,1.0
16,2,Accuracy,1.0
16,2,Calibration Confidence,0.7
16,2,Clarity,0.85
16,2,Coherence Score,0.9
16,2,Comp Efficiency,0.8
16,2,Correctness,1.0
16,2,Efficiency,0.8
16,2,Final Accuracy,1.0
16,2,Pass Rate,1.0
16,2,Redundancy,0.7
16,2,Robustness Consistency,0.8
16,2,Similarity,0.8
16,2,Stepwise Correctness,1.0
16,2,Validity Rate,1.0
16,3,Accuracy,1.0
16,3,Calibration Confidence,0.8
16,3,Clarity,0.85
16,3,Coherence Score,0.85
16,3,Comp Efficiency,0.8
16,3,Correctness,1.0
16,3,Efficiency,0.8
16,3,Final Accuracy,1.0
16,3,Pass Rate,1.0
16,3,Redundancy,0.7
16,3,Robustness Consistency,0.8
16,3,Similarity,0.7
16,3,Stepwise Correctness,1.0
16,3,Validity Rate,1.0
16,4,Accuracy,1.0
16,4,Calibration Confidence,0.9
16,4,Clarity,0.9
16,4,Coherence Score,0.9
16,4,Comp Efficiency,0.9
16,4,Correctness,1.0
16,4,Efficiency,0.9
16,4,Final Accuracy,1.0
16,4,Pass Rate,1.0
16,4,Redundancy,0.9
16,4,Robustness Consistency,0.9
16,4,Similarity,0.9
16,4,Stepwise Correctness,1.0
16,4,Validity Rate,1.0
16,5,Accuracy,1.0
16,5,Calibration Confidence,0.9
16,5,Clarity,0.9
16,5,Coherence Score,0.9
16,5,Comp Efficiency,0.9
16,5,Correctness,1.0
16,5,Efficiency,0.9
16,5,Final Accuracy,1.0
16,5,Pass Rate,1.0
16,5,Redundancy,0.8
16,5,Robustness Consistency,0.9
16,5,Similarity,0.8
16,5,Stepwise Correctness,1.0
16,5,Validity Rate,1.0
16,6,Accuracy,1.0
16,6,Calibration Confidence,0.9
16,6,Clarity,0.9
16,6,Coherence Score,0.9
16,6,Comp Efficiency,0.9
16,6,Correctness,1.0
16,6,Efficiency,0.9
16,6,Final Accuracy,1.0
16,6,Pass Rate,1.0
16,6,Redundancy,0.9
16,6,Robustness Consistency,0.9
16,6,Similarity,0.9
16,6,Stepwise Correctness,1.0
16,6,Validity Rate,1.0
16,7,Accuracy,1.0
16,7,Calibration Confidence,0.9
16,7,Clarity,0.9
16,7,Coherence Score,0.9
16,7,Comp Efficiency,0.9
16,7,Correctness,1.0
16,7,Efficiency,0.9
16,7,Final Accuracy,1.0
16,7,Pass Rate,1.0
16,7,Redundancy,0.8
16,7,Robustness Consistency,0.9
16,7,Similarity,0.9
16,7,Stepwise Correctness,1.0
16,7,Validity Rate,1.0
16,8,Accuracy,1.0
16,8,Calibration Confidence,0.6
16,8,Clarity,0.7
16,8,Coherence Score,0.7
16,8,Comp Efficiency,0.6
16,8,Correctness,1.0
16,8,Efficiency,0.6
16,8,Final Accuracy,1.0
16,8,Pass Rate,1.0
16,8,Redundancy,0.3
16,8,Robustness Consistency,0.6
16,8,Similarity,0.5
16,8,Stepwise Correctness,1.0
16,8,Validity Rate,1.0
16,9,Accuracy,1.0
16,9,Calibration Confidence,0.9
16,9,Clarity,0.9
16,9,Coherence Score,0.9
16,9,Comp Efficiency,0.9
16,9,Correctness,1.0
16,9,Efficiency,0.9
16,9,Final Accuracy,1.0
16,9,Pass Rate,1.0
16,9,Redundancy,0.9
16,9,Robustness Consistency,0.9
16,9,Similarity,0.9
16,9,Stepwise Correctness,1.0
16,9,Validity Rate,1.0
17,1,Accuracy,1.0
17,1,Calibration Confidence,0.6
17,1,Clarity,0.9
17,1,Coherence Score,0.9
17,1,Comp Efficiency,0.9
17,1,Correctness,1.0
17,1,Efficiency,0.9
17,1,Final Accuracy,1.0
17,1,Pass Rate,1.0
17,1,Redundancy,0.1
17,1,Robustness Consistency,0.7
17,1,Similarity,1.0
17,1,Stepwise Correctness,1.0
17,1,Validity Rate,1.0
17,2,Accuracy,1.0
17,2,Calibration Confidence,0.65
17,2,Clarity,0.85
17,2,Coherence Score,0.88
17,2,Comp Efficiency,0.7
17,2,Correctness,1.0
17,2,Efficiency,0.7
17,2,Final Accuracy,1.0
17,2,Pass Rate,1.0
17,2,Redundancy,0.5
17,2,Robustness Consistency,0.75
17,2,Similarity,1.0
17,2,Stepwise Correctness,1.0
17,2,Validity Rate,1.0
17,3,Accuracy,1.0
17,3,Calibration Confidence,0.7
17,3,Clarity,0.8
17,3,Coherence Score,0.85
17,3,Comp Efficiency,0.6
17,3,Correctness,1.0
17,3,Efficiency,0.6
17,3,Final Accuracy,1.0
17,3,Pass Rate,1.0
17,3,Redundancy,0.6
17,3,Robustness Consistency,0.8
17,3,Similarity,1.0
17,3,Stepwise Correctness,1.0
17,3,Validity Rate,1.0
17,4,Accuracy,1.0
17,4,Calibration Confidence,0.8
17,4,Clarity,0.9
17,4,Coherence Score,0.87
17,4,Comp Efficiency,0.5
17,4,Correctness,1.0
17,4,Efficiency,0.5
17,4,Final Accuracy,1.0
17,4,Pass Rate,1.0
17,4,Redundancy,0.4
17,4,Robustness Consistency,0.9
17,4,Similarity,1.0
17,4,Stepwise Correctness,1.0
17,4,Validity Rate,1.0
17,5,Accuracy,1.0
17,5,Calibration Confidence,0.7
17,5,Clarity,0.88
17,5,Coherence Score,0.86
17,5,Comp Efficiency,0.7
17,5,Correctness,1.0
17,5,Efficiency,0.7
17,5,Final Accuracy,1.0
17,5,Pass Rate,1.0
17,5,Redundancy,0.5
17,5,Robustness Consistency,0.78
17,5,Similarity,1.0
17,5,Stepwise Correctness,1.0
17,5,Validity Rate,1.0
17,6,Accuracy,1.0
17,6,Calibration Confidence,0.75
17,6,Clarity,0.87
17,6,Coherence Score,0.88
17,6,Comp Efficiency,0.8
17,6,Correctness,1.0
17,6,Efficiency,0.8
17,6,Final Accuracy,1.0
17,6,Pass Rate,1.0
17,6,Redundancy,0.45
17,6,Robustness Consistency,0.82
17,6,Similarity,1.0
17,6,Stepwise Correctness,1.0
17,6,Validity Rate,1.0
17,7,Accuracy,1.0
17,7,Calibration Confidence,0.78
17,7,Clarity,0.9
17,7,Coherence Score,0.89
17,7,Comp Efficiency,0.75
17,7,Correctness,1.0
17,7,Efficiency,0.75
17,7,Final Accuracy,1.0
17,7,Pass Rate,1.0
17,7,Redundancy,0.5
17,7,Robustness Consistency,0.85
17,7,Similarity,1.0
17,7,Stepwise Correctness,1.0
17,7,Validity Rate,1.0
17,8,Accuracy,1.0
17,8,Calibration Confidence,0.76
17,8,Clarity,0.88
17,8,Coherence Score,0.87
17,8,Comp Efficiency,0.8
17,8,Correctness,1.0
17,8,Efficiency,0.8
17,8,Final Accuracy,1.0
17,8,Pass Rate,1.0
17,8,Redundancy,0.48
17,8,Robustness Consistency,0.83
17,8,Similarity,1.0
17,8,Stepwise Correctness,1.0
17,8,Validity Rate,1.0
17,9,Accuracy,1.0
17,9,Calibration Confidence,0.72
17,9,Clarity,0.95
17,9,Coherence Score,0.91
17,9,Comp Efficiency,0.85
17,9,Correctness,1.0
17,9,Efficiency,0.85
17,9,Final Accuracy,1.0
17,9,Pass Rate,1.0
17,9,Redundancy,0.2
17,9,Robustness Consistency,0.8
17,9,Similarity,1.0
17,9,Stepwise Correctness,1.0
17,9,Validity Rate,1.0
18,1,Accuracy,1.0
18,1,Calibration Confidence,0.95
18,1,Clarity,1.0
18,1,Coherence Score,1.0
18,1,Comp Efficiency,1.0
18,1,Correctness,1.0
18,1,Efficiency,0.9
18,1,Final Accuracy,1.0
18,1,Pass Rate,1.0
18,1,Redundancy,0.8
18,1,Robustness Consistency,1.0
18,1,Similarity,1.0
18,1,Stepwise Correctness,1.0
18,1,Validity Rate,1.0
18,2,Accuracy,1.0
18,2,Calibration Confidence,0.95
18,2,Clarity,1.0
18,2,Coherence Score,1.0
18,2,Comp Efficiency,1.0
18,2,Correctness,1.0
18,2,Efficiency,0.85
18,2,Final Accuracy,1.0
18,2,Pass Rate,1.0
18,2,Redundancy,0.7
18,2,Robustness Consistency,1.0
18,2,Similarity,1.0
18,2,Stepwise Correctness,1.0
18,2,Validity Rate,1.0
18,3,Accuracy,1.0
18,3,Calibration Confidence,0.95
18,3,Clarity,1.0
18,3,Coherence Score,1.0
18,3,Comp Efficiency,1.0
18,3,Correctness,1.0
18,3,Efficiency,0.85
18,3,Final Accuracy,1.0
18,3,Pass Rate,1.0
18,3,Redundancy,0.7
18,3,Robustness Consistency,1.0
18,3,Similarity,1.0
18,3,Stepwise Correctness,1.0
18,3,Validity Rate,1.0
18,4,Accuracy,1.0
18,4,Calibration Confidence,0.95
18,4,Clarity,1.0
18,4,Coherence Score,1.0
18,4,Comp Efficiency,1.0
18,4,Correctness,1.0
18,4,Efficiency,0.85
18,4,Final Accuracy,1.0
18,4,Pass Rate,1.0
18,4,Redundancy,0.7
18,4,Robustness Consistency,1.0
18,4,Similarity,1.0
18,4,Stepwise Correctness,1.0
18,4,Validity Rate,1.0
18,5,Accuracy,1.0
18,5,Calibration Confidence,0.95
18,5,Clarity,1.0
18,5,Coherence Score,1.0
18,5,Comp Efficiency,1.0
18,5,Correctness,1.0
18,5,Efficiency,0.85
18,5,Final Accuracy,1.0
18,5,Pass Rate,1.0
18,5,Redundancy,0.7
18,5,Robustness Consistency,1.0
18,5,Similarity,1.0
18,5,Stepwise Correctness,1.0
18,5,Validity Rate,1.0
18,6,Accuracy,1.0
18,6,Calibration Confidence,0.95
18,6,Clarity,1.0
18,6,Coherence Score,1.0
18,6,Comp Efficiency,1.0
18,6,Correctness,1.0
18,6,Efficiency,0.85
18,6,Final Accuracy,1.0
18,6,Pass Rate,1.0
18,6,Redundancy,0.7
18,6,Robustness Consistency,1.0
18,6,Similarity,1.0
18,6,Stepwise Correctness,1.0
18,6,Validity Rate,1.0
18,7,Accuracy,1.0
18,7,Calibration Confidence,0.95
18,7,Clarity,1.0
18,7,Coherence Score,1.0
18,7,Comp Efficiency,1.0
18,7,Correctness,1.0
18,7,Efficiency,0.85
18,7,Final Accuracy,1.0
18,7,Pass Rate,1.0
18,7,Redundancy,0.7
18,7,Robustness Consistency,1.0
18,7,Similarity,1.0
18,7,Stepwise Correctness,1.0
18,7,Validity Rate,1.0
18,8,Accuracy,1.0
18,8,Calibration Confidence,0.95
18,8,Clarity,1.0
18,8,Coherence Score,1.0
18,8,Comp Efficiency,1.0
18,8,Correctness,1.0
18,8,Efficiency,0.85
18,8,Final Accuracy,1.0
18,8,Pass Rate,1.0
18,8,Redundancy,0.7
18,8,Robustness Consistency,1.0
18,8,Similarity,1.0
18,8,Stepwise Correctness,1.0
18,8,Validity Rate,1.0
18,9,Accuracy,1.0
18,9,Calibration Confidence,0.95
18,9,Clarity,1.0
18,9,Coherence Score,1.0
18,9,Comp Efficiency,1.0
18,9,Correctness,1.0
18,9,Efficiency,0.85
18,9,Final Accuracy,1.0
18,9,Pass Rate,1.0
18,9,Redundancy,0.7
18,9,Robustness Consistency,1.0
18,9,Similarity,1.0
18,9,Stepwise Correctness,1.0
18,9,Validity Rate,1.0
19,1,Accuracy,1.0
19,1,Calibration Confidence,0.8
19,1,Clarity,0.9
19,1,Coherence Score,0.9
19,1,Comp Efficiency,0.8
19,1,Correctness,1.0
19,1,Efficiency,0.8
19,1,Final Accuracy,1.0
19,1,Pass Rate,1.0
19,1,Redundancy,0.2
19,1,Robustness Consistency,0.8
19,1,Similarity,0.8
19,1,Stepwise Correctness,0.8
19,1,Validity Rate,1.0
19,2,Accuracy,1.0
19,2,Calibration Confidence,0.8
19,2,Clarity,0.9
19,2,Coherence Score,0.9
19,2,Comp Efficiency,0.7
19,2,Correctness,1.0
19,2,Efficiency,0.7
19,2,Final Accuracy,1.0
19,2,Pass Rate,1.0
19,2,Redundancy,0.3
19,2,Robustness Consistency,0.8
19,2,Similarity,0.8
19,2,Stepwise Correctness,0.8
19,2,Validity Rate,1.0
19,3,Accuracy,1.0
19,3,Calibration Confidence,0.8
19,3,Clarity,0.9
19,3,Coherence Score,0.9
19,3,Comp Efficiency,0.7
19,3,Correctness,1.0
19,3,Efficiency,0.7
19,3,Final Accuracy,1.0
19,3,Pass Rate,1.0
19,3,Redundancy,0.3
19,3,Robustness Consistency,0.8
19,3,Similarity,0.8
19,3,Stepwise Correctness,0.8
19,3,Validity Rate,1.0
19,4,Accuracy,1.0
19,4,Calibration Confidence,0.8
19,4,Clarity,0.8
19,4,Coherence Score,0.8
19,4,Comp Efficiency,0.6
19,4,Correctness,1.0
19,4,Efficiency,0.6
19,4,Final Accuracy,1.0
19,4,Pass Rate,1.0
19,4,Redundancy,0.4
19,4,Robustness Consistency,0.8
19,4,Similarity,0.8
19,4,Stepwise Correctness,0.8
19,4,Validity Rate,1.0
19,5,Accuracy,1.0
19,5,Calibration Confidence,0.8
19,5,Clarity,0.9
19,5,Coherence Score,0.9
19,5,Comp Efficiency,0.7
19,5,Correctness,1.0
19,5,Efficiency,0.7
19,5,Final Accuracy,1.0
19,5,Pass Rate,1.0
19,5,Redundancy,0.3
19,5,Robustness Consistency,0.8
19,5,Similarity,0.8
19,5,Stepwise Correctness,0.8
19,5,Validity Rate,1.0
19,6,Accuracy,1.0
19,6,Calibration Confidence,0.8
19,6,Clarity,0.9
19,6,Coherence Score,0.9
19,6,Comp Efficiency,0.7
19,6,Correctness,1.0
19,6,Efficiency,0.7
19,6,Final Accuracy,1.0
19,6,Pass Rate,1.0
19,6,Redundancy,0.3
19,6,Robustness Consistency,0.8
19,6,Similarity,0.8
19,6,Stepwise Correctness,0.8
19,6,Validity Rate,1.0
19,7,Accuracy,1.0
19,7,Calibration Confidence,0.8
19,7,Clarity,0.9
19,7,Coherence Score,0.9
19,7,Comp Efficiency,0.6
19,7,Correctness,1.0
19,7,Efficiency,0.6
19,7,Final Accuracy,1.0
19,7,Pass Rate,1.0
19,7,Redundancy,0.5
19,7,Robustness Consistency,0.8
19,7,Similarity,0.9
19,7,Stepwise Correctness,1.0
19,7,Validity Rate,1.0
19,8,Accuracy,1.0
19,8,Calibration Confidence,0.8
19,8,Clarity,0.9
19,8,Coherence Score,0.9
19,8,Comp Efficiency,0.7
19,8,Correctness,1.0
19,8,Efficiency,0.7
19,8,Final Accuracy,1.0
19,8,Pass Rate,1.0
19,8,Redundancy,0.4
19,8,Robustness Consistency,0.8
19,8,Similarity,0.9
19,8,Stepwise Correctness,1.0
19,8,Validity Rate,1.0
19,9,Accuracy,1.0
19,9,Calibration Confidence,0.8
19,9,Clarity,0.9
19,9,Coherence Score,0.9
19,9,Comp Efficiency,0.7
19,9,Correctness,1.0
19,9,Efficiency,0.7
19,9,Final Accuracy,1.0
19,9,Pass Rate,1.0
19,9,Redundancy,0.3
19,9,Robustness Consistency,0.8
19,9,Similarity,1.0
19,9,Stepwise Correctness,1.0
19,9,Validity Rate,1.0
20,1,Accuracy,1.0
20,1,Calibration Confidence,0.95
20,1,Clarity,0.85
20,1,Coherence Score,0.85
20,1,Comp Efficiency,0.8
20,1,Correctness,1.0
20,1,Efficiency,0.8
20,1,Final Accuracy,1.0
20,1,Pass Rate,0.0
20,1,Redundancy,0.2
20,1,Robustness Consistency,0.9
20,1,Similarity,0.9
20,1,Stepwise Correctness,1.0
20,1,Validity Rate,1.0
20,2,Accuracy,1.0
20,2,Calibration Confidence,0.8
20,2,Clarity,0.88
20,2,Coherence Score,0.88
20,2,Comp Efficiency,0.9
20,2,Correctness,1.0
20,2,Efficiency,0.9
20,2,Final Accuracy,1.0
20,2,Pass Rate,0.0
20,2,Redundancy,0.15
20,2,Robustness Consistency,0.8
20,2,Similarity,0.85
20,2,Stepwise Correctness,1.0
20,2,Validity Rate,1.0
20,3,Accuracy,1.0
20,3,Calibration Confidence,0.8
20,3,Clarity,0.8
20,3,Coherence Score,0.8
20,3,Comp Efficiency,0.7
20,3,Correctness,1.0
20,3,Efficiency,0.7
20,3,Final Accuracy,1.0
20,3,Pass Rate,0.0
20,3,Redundancy,0.3
20,3,Robustness Consistency,0.7
20,3,Similarity,0.8
20,3,Stepwise Correctness,1.0
20,3,Validity Rate,1.0
20,4,Accuracy,1.0
20,4,Calibration Confidence,0.95
20,4,Clarity,0.87
20,4,Coherence Score,0.87
20,4,Comp Efficiency,0.8
20,4,Correctness,1.0
20,4,Efficiency,0.8
20,4,Final Accuracy,1.0
20,4,Pass Rate,0.0
20,4,Redundancy,0.2
20,4,Robustness Consistency,0.9
20,4,Similarity,0.9
20,4,Stepwise Correctness,1.0
20,4,Validity Rate,1.0
20,5,Accuracy,1.0
20,5,Calibration Confidence,0.8
20,5,Clarity,0.86
20,5,Coherence Score,0.86
20,5,Comp Efficiency,0.9
20,5,Correctness,1.0
20,5,Efficiency,0.9
20,5,Final Accuracy,1.0
20,5,Pass Rate,0.0
20,5,Redundancy,0.25
20,5,Robustness Consistency,0.8
20,5,Similarity,0.85
20,5,Stepwise Correctness,1.0
20,5,Validity Rate,1.0
20,6,Accuracy,1.0
20,6,Calibration Confidence,0.8
20,6,Clarity,0.82
20,6,Coherence Score,0.82
20,6,Comp Efficiency,0.9
20,6,Correctness,1.0
20,6,Efficiency,0.9
20,6,Final Accuracy,1.0
20,6,Pass Rate,0.0
20,6,Redundancy,0.3
20,6,Robustness Consistency,0.8
20,6,Similarity,0.8
20,6,Stepwise Correctness,1.0
20,6,Validity Rate,1.0
20,7,Accuracy,1.0
20,7,Calibration Confidence,0.8
20,7,Clarity,0.88
20,7,Coherence Score,0.88
20,7,Comp Efficiency,0.9
20,7,Correctness,1.0
20,7,Efficiency,0.9
20,7,Final Accuracy,1.0
20,7,Pass Rate,0.0
20,7,Redundancy,0.2
20,7,Robustness Consistency,0.8
20,7,Similarity,0.85
20,7,Stepwise Correctness,1.0
20,7,Validity Rate,1.0
20,8,Accuracy,1.0
20,8,Calibration Confidence,0.8
20,8,Clarity,0.83
20,8,Coherence Score,0.83
20,8,Comp Efficiency,0.9
20,8,Correctness,1.0
20,8,Efficiency,0.9
20,8,Final Accuracy,1.0
20,8,Pass Rate,0.0
20,8,Redundancy,0.25
20,8,Robustness Consistency,0.8
20,8,Similarity,0.8
20,8,Stepwise Correctness,1.0
20,8,Validity Rate,1.0
20,9,Accuracy,1.0
20,9,Calibration Confidence,0.95
20,9,Clarity,0.9
20,9,Coherence Score,0.9
20,9,Comp Efficiency,0.8
20,9,Correctness,1.0
20,9,Efficiency,0.8
20,9,Final Accuracy,1.0
20,9,Pass Rate,0.0
20,9,Redundancy,0.15
20,9,Robustness Consistency,0.9
20,9,Similarity,0.9
20,9,Stepwise Correctness,1.0
20,9,Validity Rate,1.0
21,1,Accuracy,0.9
21,1,Calibration Confidence,0.8
21,1,Clarity,0.9
21,1,Coherence Score,0.9
21,1,Comp Efficiency,0.9
21,1,Correctness,0.85
21,1,Efficiency,0.9
21,1,Final Accuracy,0.9
21,1,Pass Rate,0.9
21,1,Redundancy,0.8
21,1,Robustness Consistency,0.85
21,1,Similarity,0.85
21,1,Stepwise Correctness,0.8
21,1,Validity Rate,1.0
21,2,Accuracy,0.8
21,2,Calibration Confidence,0.75
21,2,Clarity,0.85
21,2,Coherence Score,0.85
21,2,Comp Efficiency,0.9
21,2,Correctness,0.8
21,2,Efficiency,0.9
21,2,Final Accuracy,0.8
21,2,Pass Rate,0.8
21,2,Redundancy,0.8
21,2,Robustness Consistency,0.8
21,2,Similarity,0.8
21,2,Stepwise Correctness,0.75
21,2,Validity Rate,1.0
21,3,Accuracy,1.0
21,3,Calibration Confidence,0.85
21,3,Clarity,0.95
21,3,Coherence Score,0.95
21,3,Comp Efficiency,0.9
21,3,Correctness,0.95
21,3,Efficiency,0.9
21,3,Final Accuracy,1.0
21,3,Pass Rate,1.0
21,3,Redundancy,0.7
21,3,Robustness Consistency,0.9
21,3,Similarity,0.9
21,3,Stepwise Correctness,0.95
21,3,Validity Rate,1.0
21,4,Accuracy,0.85
21,4,Calibration Confidence,0.8
21,4,Clarity,0.85
21,4,Coherence Score,0.85
21,4,Comp Efficiency,0.9
21,4,Correctness,0.85
21,4,Efficiency,0.9
21,4,Final Accuracy,0.85
21,4,Pass Rate,0.85
21,4,Redundancy,0.8
21,4,Robustness Consistency,0.85
21,4,Similarity,0.85
21,4,Stepwise Correctness,0.8
21,4,Validity Rate,1.0
21,5,Accuracy,0.9
21,5,Calibration Confidence,0.85
21,5,Clarity,0.9
21,5,Coherence Score,0.9
21,5,Comp Efficiency,0.9
21,5,Correctness,0.9
21,5,Efficiency,0.9
21,5,Final Accuracy,0.9
21,5,Pass Rate,0.9
21,5,Redundancy,0.75
21,5,Robustness Consistency,0.9
21,5,Similarity,0.9
21,5,Stepwise Correctness,0.85
21,5,Validity Rate,1.0
21,6,Accuracy,0.8
21,6,Calibration Confidence,0.75
21,6,Clarity,0.8
21,6,Coherence Score,0.8
21,6,Comp Efficiency,0.9
21,6,Correctness,0.8
21,6,Efficiency,0.9
21,6,Final Accuracy,0.8
21,6,Pass Rate,0.8
21,6,Redundancy,0.8
21,6,Robustness Consistency,0.8
21,6,Similarity,0.8
21,6,Stepwise Correctness,0.75
21,6,Validity Rate,1.0
21,7,Accuracy,0.7
21,7,Calibration Confidence,0.7
21,7,Clarity,0.75
21,7,Coherence Score,0.75
21,7,Comp Efficiency,0.9
21,7,Correctness,0.7
21,7,Efficiency,0.9
21,7,Final Accuracy,0.7
21,7,Pass Rate,0.7
21,7,Redundancy,0.85
21,7,Robustness Consistency,0.7
21,7,Similarity,0.75
21,7,Stepwise Correctness,0.65
21,7,Validity Rate,1.0
21,8,Accuracy,0.95
21,8,Calibration Confidence,0.9
21,8,Clarity,0.95
21,8,Coherence Score,0.95
21,8,Comp Efficiency,0.9
21,8,Correctness,0.95
21,8,Efficiency,0.9
21,8,Final Accuracy,0.95
21,8,Pass Rate,0.95
21,8,Redundancy,0.8
21,8,Robustness Consistency,0.95
21,8,Similarity,0.9
21,8,Stepwise Correctness,0.9
21,8,Validity Rate,1.0
21,9,Accuracy,1.0
21,9,Calibration Confidence,0.9
21,9,Clarity,0.95
21,9,Coherence Score,0.95
21,9,Comp Efficiency,0.9
21,9,Correctness,0.95
21,9,Efficiency,0.9
21,9,Final Accuracy,1.0
21,9,Pass Rate,0.95
21,9,Redundancy,0.75
21,9,Robustness Consistency,0.95
21,9,Similarity,0.9
21,9,Stepwise Correctness,0.95
21,9,Validity Rate,1.0
22,1,Accuracy,1.0
22,1,Calibration Confidence,0.85
22,1,Clarity,0.95
22,1,Coherence Score,0.95
22,1,Comp Efficiency,1.0
22,1,Correctness,1.0
22,1,Efficiency,0.9
22,1,Final Accuracy,1.0
22,1,Pass Rate,1.0
22,1,Redundancy,0.1
22,1,Robustness Consistency,0.95
22,1,Similarity,1.0
22,1,Stepwise Correctness,1.0
22,1,Validity Rate,1.0
22,2,Accuracy,1.0
22,2,Calibration Confidence,0.85
22,2,Clarity,0.95
22,2,Coherence Score,0.95
22,2,Comp Efficiency,1.0
22,2,Correctness,1.0
22,2,Efficiency,0.9
22,2,Final Accuracy,1.0
22,2,Pass Rate,1.0
22,2,Redundancy,0.1
22,2,Robustness Consistency,0.95
22,2,Similarity,1.0
22,2,Stepwise Correctness,1.0
22,2,Validity Rate,1.0
22,3,Accuracy,1.0
22,3,Calibration Confidence,0.85
22,3,Clarity,0.95
22,3,Coherence Score,0.95
22,3,Comp Efficiency,1.0
22,3,Correctness,1.0
22,3,Efficiency,0.9
22,3,Final Accuracy,1.0
22,3,Pass Rate,1.0
22,3,Redundancy,0.1
22,3,Robustness Consistency,0.95
22,3,Similarity,1.0
22,3,Stepwise Correctness,1.0
22,3,Validity Rate,1.0
22,4,Accuracy,1.0
22,4,Calibration Confidence,0.85
22,4,Clarity,0.95
22,4,Coherence Score,0.95
22,4,Comp Efficiency,1.0
22,4,Correctness,1.0
22,4,Efficiency,0.9
22,4,Final Accuracy,1.0
22,4,Pass Rate,1.0
22,4,Redundancy,0.1
22,4,Robustness Consistency,0.95
22,4,Similarity,1.0
22,4,Stepwise Correctness,1.0
22,4,Validity Rate,1.0
22,5,Accuracy,1.0
22,5,Calibration Confidence,0.85
22,5,Clarity,0.95
22,5,Coherence Score,0.95
22,5,Comp Efficiency,1.0
22,5,Correctness,1.0
22,5,Efficiency,0.9
22,5,Final Accuracy,1.0
22,5,Pass Rate,1.0
22,5,Redundancy,0.1
22,5,Robustness Consistency,0.95
22,5,Similarity,1.0
22,5,Stepwise Correctness,1.0
22,5,Validity Rate,1.0
22,6,Accuracy,1.0
22,6,Calibration Confidence,0.85
22,6,Clarity,0.95
22,6,Coherence Score,0.95
22,6,Comp Efficiency,1.0
22,6,Correctness,1.0
22,6,Efficiency,0.9
22,6,Final Accuracy,1.0
22,6,Pass Rate,1.0
22,6,Redundancy,0.1
22,6,Robustness Consistency,0.95
22,6,Similarity,1.0
22,6,Stepwise Correctness,1.0
22,6,Validity Rate,1.0
22,7,Accuracy,1.0
22,7,Calibration Confidence,0.85
22,7,Clarity,0.95
22,7,Coherence Score,0.95
22,7,Comp Efficiency,1.0
22,7,Correctness,1.0
22,7,Efficiency,0.9
22,7,Final Accuracy,1.0
22,7,Pass Rate,1.0
22,7,Redundancy,0.1
22,7,Robustness Consistency,0.95
22,7,Similarity,1.0
22,7,Stepwise Correctness,1.0
22,7,Validity Rate,1.0
22,8,Accuracy,1.0
22,8,Calibration Confidence,0.85
22,8,Clarity,0.95
22,8,Coherence Score,0.95
22,8,Comp Efficiency,1.0
22,8,Correctness,1.0
22,8,Efficiency,0.9
22,8,Final Accuracy,1.0
22,8,Pass Rate,1.0
22,8,Redundancy,0.1
22,8,Robustness Consistency,0.95
22,8,Similarity,1.0
22,8,Stepwise Correctness,1.0
22,8,Validity Rate,1.0
22,9,Accuracy,1.0
22,9,Calibration Confidence,0.85
22,9,Clarity,0.95
22,9,Coherence Score,0.95
22,9,Comp Efficiency,1.0
22,9,Correctness,1.0
22,9,Efficiency,0.9
22,9,Final Accuracy,1.0
22,9,Pass Rate,1.0
22,9,Redundancy,0.1
22,9,Robustness Consistency,0.95
22,9,Similarity,1.0
22,9,Stepwise Correctness,1.0
22,9,Validity Rate,1.0
23,1,Accuracy,0.0
23,1,Calibration Confidence,0.2
23,1,Clarity,0.7
23,1,Coherence Score,0.8
23,1,Comp Efficiency,0.2
23,1,Correctness,0.0
23,1,Efficiency,0.2
23,1,Final Accuracy,0.0
23,1,Pass Rate,0.0
23,1,Redundancy,0.3
